Date,open,high,close,low,Volume
2016-01-03,433.58,433.74,430.01,424.71,39633800.00
2016-01-04,430.06,434.52,433.09,429.08,38477500.00
2016-01-05,433.07,434.18,431.96,429.68,34522600.00
2016-01-06,431.86,431.86,429.11,426.34,34042500.00
2016-01-07,430.01,458.77,458.05,429.08,87562200.00
2016-01-08,457.54,462.93,453.23,447.94,56993000.00
2016-01-09,453.38,454.64,447.61,446.89,32278000.00
2016-01-10,448.24,448.31,447.99,440.35,35995900.00
2016-01-11,448.70,450.66,448.43,443.86,40450000.00
2016-01-12,448.18,448.18,435.69,435.69,115607000.00
2016-01-13,434.67,435.19,432.37,424.44,173888000.00
2016-01-14,432.29,433.32,430.31,427.85,43945500.00
2016-01-15,430.26,430.26,364.33,364.33,153351008.00
2016-01-16,365.07,390.56,387.54,354.91,120352000.00
2016-01-17,387.15,390.96,382.30,380.09,45319600.00
2016-01-18,381.73,388.10,387.17,376.67,54403900.00
2016-01-19,387.03,387.73,380.15,378.97,46819800.00
2016-01-20,379.74,425.27,420.23,376.60,121720000.00
2016-01-21,419.63,422.88,410.26,406.30,68338000.00
2016-01-22,409.75,410.41,382.49,375.28,91546600.00
2016-01-23,382.43,394.54,387.49,381.98,56247400.00
2016-01-24,388.10,405.48,402.97,387.51,54824800.00
2016-01-25,402.32,402.32,391.73,388.55,59062400.00
2016-01-26,392.00,397.77,392.15,390.58,58147000.00
2016-01-27,392.44,396.84,394.97,391.78,47424400.00
2016-01-28,395.15,395.50,380.29,379.73,59247900.00
2016-01-29,380.11,384.38,379.47,365.45,86125296.00
2016-01-30,378.86,380.92,378.26,376.49,30284400.00
2016-01-31,378.29,380.35,368.77,367.83,37894300.00
2016-02-01,369.35,378.07,373.06,367.96,51656700.00
2016-02-02,372.92,375.88,374.45,372.92,40378700.00
2016-02-03,374.65,374.95,369.95,368.05,45933400.00
2016-02-04,370.17,391.61,389.59,369.99,69285504.00
2016-02-05,388.90,391.09,386.55,385.57,43825000.00
2016-02-06,386.59,386.63,376.52,372.39,49249300.00
2016-02-07,376.51,380.87,376.62,374.90,37076300.00
2016-02-08,376.76,379.88,373.45,373.33,47671100.00
2016-02-09,373.42,377.25,376.03,372.90,55318500.00
2016-02-10,376.15,385.48,381.65,375.78,85130896.00
2016-02-11,382.11,383.13,379.65,376.40,74375600.00
2016-02-12,379.69,384.95,384.26,379.60,67042800.00
2016-02-13,384.64,391.86,391.86,384.64,61911700.00
2016-02-14,392.93,407.23,407.23,392.93,74469800.00
2016-02-15,407.57,410.38,400.18,397.75,74070496.00
2016-02-16,401.43,408.95,407.49,401.43,73093104.00
2016-02-17,407.66,421.17,416.32,406.78,83193600.00
2016-02-18,416.57,426.00,422.37,415.64,76752600.00
2016-02-19,422.73,423.10,420.79,417.60,55711300.00
2016-02-20,421.60,441.98,437.16,421.60,93992096.00
2016-02-21,437.77,448.05,438.80,429.08,89820704.00
2016-02-22,438.99,439.05,437.75,432.92,85385200.00
2016-02-23,438.26,439.86,420.74,417.82,85244896.00
2016-02-24,420.96,425.55,424.95,413.91,67743696.00
2016-02-25,425.04,427.72,424.54,420.42,70798000.00
2016-02-26,424.63,432.15,432.15,421.62,61486000.00
2016-02-27,432.84,434.23,432.52,428.10,41893600.00
2016-02-28,432.57,435.68,433.50,423.82,53033400.00
2016-02-29,433.44,441.51,437.70,431.69,60694700.00
2016-03-01,437.92,439.65,435.12,432.32,74895800.00
2016-03-02,435.13,435.92,423.99,423.99,74955296.00
2016-03-03,423.91,425.37,421.65,419.41,100484000.00
2016-03-04,421.84,425.18,410.94,410.94,90856096.00
2016-03-05,410.78,411.26,400.57,394.04,135384992.00
2016-03-06,400.52,411.91,407.71,395.78,91212496.00
2016-03-07,407.76,415.92,414.32,406.31,85762400.00
2016-03-08,414.46,416.24,413.97,411.09,70311696.00
2016-03-09,413.89,416.03,414.86,411.61,70012304.00
2016-03-10,414.74,417.51,417.13,413.25,81022896.00
2016-03-11,417.24,423.93,421.69,417.01,73969696.00
2016-03-12,421.61,421.80,411.62,410.09,92712896.00
2016-03-13,411.65,416.60,414.07,411.64,74322800.00
2016-03-14,414.20,416.68,416.44,414.20,95259400.00
2016-03-15,416.39,418.13,416.83,414.98,66781700.00
2016-03-16,416.89,417.69,417.01,415.91,65185800.00
2016-03-17,417.89,421.00,420.62,417.89,83528600.00
2016-03-18,420.55,420.55,409.55,406.14,104940000.00
2016-03-19,409.27,410.98,410.44,407.23,58423000.00
2016-03-20,410.40,414.62,413.76,410.40,45947900.00
2016-03-21,413.42,413.42,413.31,410.38,61655400.00
2016-03-22,413.13,418.38,418.09,412.53,66813300.00
2016-03-23,418.16,419.27,418.04,417.36,61444200.00
2016-03-24,418.42,418.68,416.39,415.49,68346704.00
2016-03-25,416.51,418.08,417.18,415.56,52560000.00
2016-03-26,417.36,418.99,417.95,416.26,44650400.00
2016-03-27,418.14,428.80,426.77,417.71,71229400.00
2016-03-28,426.55,426.86,424.23,423.29,68522800.00
2016-03-29,424.30,426.20,416.52,412.68,75411504.00
2016-03-30,416.83,416.83,414.82,412.50,66034100.00
2016-03-31,415.26,418.37,416.73,415.26,60215200.00
2016-04-01,416.76,418.17,417.96,415.83,51235700.00
2016-04-02,418.42,422.08,420.87,418.42,45681200.00
2016-04-03,421.17,421.58,420.90,419.70,38053700.00
2016-04-04,421.30,422.34,421.44,419.60,50634300.00
2016-04-05,421.02,424.26,424.03,420.61,60718000.00
2016-04-06,424.28,424.53,423.41,422.73,59091000.00
2016-04-07,423.62,423.66,422.74,420.52,57858600.00
2016-04-08,422.91,425.36,420.35,419.64,63454700.00
2016-04-09,420.81,420.89,419.41,416.52,49792700.00
2016-04-10,419.59,422.43,421.56,419.26,73478600.00
2016-04-11,421.87,422.74,422.48,420.53,50747500.00
2016-04-12,422.84,427.28,425.19,422.84,70728800.00
2016-04-13,425.63,426.66,423.73,422.92,69060400.00
2016-04-14,423.93,425.37,424.28,423.01,45281000.00
2016-04-15,424.43,429.93,429.71,424.43,54801500.00
2016-04-16,429.58,432.62,430.57,428.98,39392800.00
2016-04-17,430.64,431.37,427.40,426.08,52125900.00
2016-04-18,427.61,429.27,428.59,427.09,55670900.00
2016-04-19,428.70,436.02,435.51,428.10,52810500.00
2016-04-20,435.32,443.05,441.39,434.41,72890096.00
2016-04-21,441.42,450.55,449.42,440.95,68204704.00
2016-04-22,449.69,449.81,445.74,444.15,58804400.00
2016-04-23,445.86,450.28,450.28,444.33,50485400.00
2016-04-24,450.56,460.15,458.55,448.93,68198400.00
2016-04-25,459.12,466.62,461.43,453.59,87091800.00
2016-04-26,461.65,467.96,466.09,461.62,78971904.00
2016-04-27,466.26,467.08,444.69,444.13,93564896.00
2016-04-28,445.04,449.55,449.01,436.65,74064704.00
2016-04-29,449.41,455.38,455.10,446.02,49258500.00
2016-04-30,455.18,455.59,448.32,447.70,69322600.00
2016-05-01,448.48,452.48,451.88,447.93,40660100.00
2016-05-02,451.93,452.45,444.67,441.78,92127000.00
2016-05-03,444.73,451.10,450.30,442.62,59366400.00
2016-05-04,450.18,450.38,446.72,445.63,50407300.00
2016-05-05,446.71,448.51,447.98,445.88,50440800.00
2016-05-06,447.94,461.38,459.60,447.07,72796800.00
2016-05-07,459.64,460.67,458.54,457.32,38364500.00
2016-05-08,458.43,459.42,458.55,455.98,40315000.00
2016-05-09,458.21,462.48,460.48,456.53,55493100.00
2016-05-10,460.52,461.93,450.89,448.95,58956100.00
2016-05-11,450.86,454.58,452.73,450.86,50605200.00
2016-05-12,452.45,454.95,454.77,449.25,59849300.00
2016-05-13,454.85,457.05,455.67,453.45,60845000.00
2016-05-14,455.82,456.84,455.67,454.79,37209000.00
2016-05-15,455.76,458.69,457.57,455.46,28514000.00
2016-05-16,457.59,458.20,454.16,452.95,59171500.00
2016-05-17,454.01,455.07,453.78,453.61,64100300.00
2016-05-18,453.69,456.00,454.62,453.30,86850096.00
2016-05-19,454.52,454.63,438.71,438.71,96027400.00
2016-05-20,437.79,444.05,442.68,437.39,81987904.00
2016-05-21,442.97,443.78,443.19,441.71,42762300.00
2016-05-22,443.22,443.43,439.32,439.04,39657600.00
2016-05-23,439.35,444.35,444.15,438.82,50582500.00
2016-05-24,444.29,447.10,445.98,443.93,65783100.00
2016-05-25,446.06,450.30,449.60,446.06,65231000.00
2016-05-26,449.67,453.64,453.38,447.90,65203800.00
2016-05-27,453.52,478.15,473.46,453.52,164780992.00
2016-05-28,473.03,533.47,530.04,472.70,181199008.00
2016-05-29,527.48,553.96,526.23,512.18,148736992.00
2016-05-30,528.47,544.35,533.86,522.96,87958704.00
2016-05-31,534.19,546.62,531.39,520.66,138450000.00
2016-06-01,531.11,543.08,536.92,525.64,86061800.00
2016-06-02,536.52,540.35,537.97,533.08,60378200.00
2016-06-03,537.68,574.64,569.19,536.92,122020000.00
2016-06-04,569.71,590.13,572.73,564.24,94925296.00
2016-06-05,573.31,582.81,574.98,569.18,68874096.00
2016-06-06,574.60,586.47,585.54,574.60,72138896.00
2016-06-07,585.45,590.26,576.60,567.51,107770000.00
2016-06-08,577.17,582.84,581.65,573.13,80265800.00
2016-06-09,582.20,582.20,574.63,570.95,71301000.00
2016-06-10,575.84,579.13,577.47,573.33,66991900.00
2016-06-11,578.67,607.12,606.73,578.67,82357000.00
2016-06-12,609.68,684.84,672.78,607.04,277084992.00
2016-06-13,671.65,716.00,704.38,664.49,243295008.00
2016-06-14,704.50,704.50,685.56,662.80,186694000.00
2016-06-15,685.68,696.30,694.47,672.56,99223800.00
2016-06-16,696.52,773.72,766.31,696.52,271633984.00
2016-06-17,768.49,775.36,748.91,716.56,363320992.00
2016-06-18,748.76,777.99,756.23,733.93,252718000.00
2016-06-19,756.69,766.62,763.78,745.63,136184992.00
2016-06-20,763.93,764.08,737.23,732.73,174511008.00
2016-06-21,735.88,735.88,666.65,639.07,309944000.00
2016-06-22,665.91,678.67,596.12,587.48,266392992.00
2016-06-23,597.44,629.33,623.98,558.14,253462000.00
2016-06-24,625.58,681.73,665.30,625.27,224316992.00
2016-06-25,665.28,691.73,665.12,646.56,126656000.00
2016-06-26,665.93,665.98,629.37,616.93,109225000.00
2016-06-27,629.35,655.28,655.28,620.52,122134000.00
2016-06-28,658.10,659.25,647.00,637.77,138384992.00
2016-06-29,644.12,644.68,639.89,628.28,142456000.00
2016-06-30,640.59,675.40,673.34,636.61,138980000.00
2016-07-01,672.52,686.15,676.30,669.59,134431008.00
2016-07-02,676.73,703.70,703.70,676.40,112354000.00
2016-07-03,704.97,704.97,658.66,649.01,129512000.00
2016-07-04,658.80,683.66,683.66,650.51,92008400.00
2016-07-05,683.21,683.49,670.63,665.07,130476000.00
2016-07-06,670.42,681.90,677.33,670.42,134960992.00
2016-07-07,678.09,682.43,640.56,611.83,258091008.00
2016-07-08,640.69,666.71,666.52,636.47,141970000.00
2016-07-09,666.38,666.38,650.96,633.40,180536000.00
2016-07-10,650.60,652.29,649.36,641.26,102532000.00
2016-07-11,648.48,659.63,647.66,644.98,107910000.00
2016-07-12,648.28,675.26,664.55,646.78,138172992.00
2016-07-13,664.80,668.70,654.47,654.47,131449000.00
2016-07-14,652.92,662.90,658.08,652.92,98511400.00
2016-07-15,659.17,667.08,663.26,659.04,81673104.00
2016-07-16,663.78,666.46,660.77,659.33,50330200.00
2016-07-17,661.99,682.36,679.46,661.99,74407904.00
2016-07-18,679.81,681.55,673.11,668.62,69465000.00
2016-07-19,672.74,673.28,672.86,667.63,61203300.00
2016-07-20,672.81,672.93,665.68,663.36,94636400.00
2016-07-21,665.23,666.22,665.01,660.41,60491800.00
2016-07-22,664.92,666.58,650.62,646.72,134169000.00
2016-07-23,650.73,656.37,655.56,648.52,69532200.00
2016-07-24,655.41,663.11,661.28,652.79,118184000.00
2016-07-25,661.26,661.83,654.10,653.40,78176496.00
2016-07-26,654.23,656.22,651.78,645.88,225135008.00
2016-07-27,651.63,657.46,654.35,648.45,147460992.00
2016-07-28,654.49,657.59,655.03,654.49,86428400.00
2016-07-29,655.11,657.80,656.99,654.79,60703500.00
2016-07-30,657.01,658.22,655.05,654.21,38456100.00
2016-07-31,655.10,655.28,624.68,624.36,110818000.00
2016-08-01,624.60,626.12,606.27,605.88,121887000.00
2016-08-02,606.40,612.85,547.47,531.33,330932992.00
2016-08-03,548.66,573.36,566.35,541.55,207982000.00
2016-08-04,566.33,579.50,578.29,565.78,125292000.00
2016-08-05,578.28,578.28,575.04,569.98,66127900.00
2016-08-06,575.03,588.40,587.78,569.47,80797296.00
2016-08-07,587.77,597.51,592.69,586.82,82398400.00
2016-08-08,592.74,592.99,591.05,588.05,61194100.00
2016-08-09,591.04,591.09,587.80,584.79,92228096.00
2016-08-10,587.65,599.98,592.10,586.37,102905000.00
2016-08-11,592.12,597.54,589.12,589.12,74514400.00
2016-08-12,588.80,589.91,587.56,583.81,69218000.00
2016-08-13,587.36,589.77,585.59,584.98,43563000.00
2016-08-14,585.59,585.67,570.47,564.78,60851100.00
2016-08-15,570.49,573.58,567.24,563.24,57262300.00
2016-08-16,567.24,581.74,577.44,566.72,58405200.00
2016-08-17,577.76,580.89,573.22,571.43,54443000.00
2016-08-18,573.71,577.79,574.32,573.43,59896600.00
2016-08-19,574.34,578.24,575.63,574.18,50631600.00
2016-08-20,576.08,582.82,581.70,575.46,45301400.00
2016-08-21,581.94,584.16,581.31,580.22,38299400.00
2016-08-22,581.31,588.45,586.75,580.59,72844000.00
2016-08-23,586.77,589.47,583.41,581.63,85349200.00
2016-08-24,583.41,583.59,580.18,579.85,56328200.00
2016-08-25,580.18,580.45,577.76,575.17,136130000.00
2016-08-26,577.75,580.62,579.65,576.86,48856800.00
2016-08-27,579.45,579.84,569.95,568.63,59698300.00
2016-08-28,569.83,574.04,573.91,569.74,86301600.00
2016-08-29,574.07,576.28,574.11,573.47,110398000.00
2016-08-30,574.11,578.36,577.50,574.11,70342400.00
2016-08-31,577.59,577.86,575.47,573.64,75840896.00
2016-09-01,575.55,576.31,572.30,571.81,76923400.00
2016-09-02,572.41,575.64,575.54,570.81,79910800.00
2016-09-03,575.55,599.50,598.21,574.06,159014000.00
2016-09-04,598.59,611.84,608.63,596.85,97942896.00
2016-09-05,608.99,609.05,606.59,602.24,82446800.00
2016-09-06,606.51,610.83,610.44,605.09,78529104.00
2016-09-07,610.57,614.54,614.54,608.51,75032400.00
2016-09-08,614.64,628.77,626.32,613.84,86713000.00
2016-09-09,626.35,626.83,622.86,620.26,64550200.00
2016-09-10,622.93,625.09,623.51,622.40,45016800.00
2016-09-11,623.42,628.82,606.72,600.51,73610800.00
2016-09-12,607.01,608.46,608.24,605.41,72812304.00
2016-09-13,608.03,611.19,609.24,606.92,86920600.00
2016-09-14,608.84,611.95,610.68,608.41,47877700.00
2016-09-15,610.59,611.09,607.16,607.16,59464600.00
2016-09-16,607.25,609.26,606.97,606.73,64963400.00
2016-09-17,607.22,607.86,605.98,605.19,37140300.00
2016-09-18,606.28,610.16,609.87,605.86,48679400.00
2016-09-19,609.87,610.93,609.23,608.27,54796400.00
2016-09-20,609.25,609.53,608.31,607.94,72710896.00
2016-09-21,603.59,603.59,597.15,595.88,82776200.00
2016-09-22,597.28,598.49,596.30,596.21,67085300.00
2016-09-23,596.20,603.21,602.84,595.79,51067000.00
2016-09-24,602.96,604.58,602.62,602.04,35359500.00
2016-09-25,602.75,603.38,600.83,599.71,33977800.00
2016-09-26,600.81,608.14,608.04,600.35,59153800.00
2016-09-27,608.02,608.25,606.17,604.11,49422400.00
2016-09-28,606.24,606.59,604.73,604.61,48722600.00
2016-09-29,605.02,606.82,605.69,604.85,55658600.00
2016-09-30,605.72,609.73,609.73,604.14,56122400.00
2016-10-01,609.93,615.24,613.98,609.93,56357000.00
2016-10-02,613.95,614.01,610.89,609.68,39249800.00
2016-10-03,610.97,612.57,612.13,610.46,46798300.00
2016-10-04,612.05,612.05,610.20,609.48,49801600.00
2016-10-05,610.22,613.81,612.51,609.62,68077504.00
2016-10-06,612.47,613.82,613.02,611.47,56812100.00
2016-10-07,612.61,617.91,617.12,611.82,64071400.00
2016-10-08,617.34,619.85,619.11,617.34,42345900.00
2016-10-09,619.17,619.20,616.75,616.61,39243400.00
2016-10-10,616.82,621.32,618.99,616.20,67481104.00
2016-10-11,619.24,642.08,641.07,618.50,103590000.00
2016-10-12,640.87,641.34,636.19,635.97,92370200.00
2016-10-13,636.03,638.83,636.79,635.03,61620700.00
2016-10-14,637.01,641.28,640.38,637.01,58144600.00
2016-10-15,640.31,642.10,638.65,637.39,39035400.00
2016-10-16,639.08,642.90,641.63,638.90,40298100.00
2016-10-17,641.82,642.33,639.19,638.66,58063600.00
2016-10-18,639.41,640.74,637.96,636.00,65546700.00
2016-10-19,638.13,638.87,630.52,628.01,69381696.00
2016-10-20,630.66,631.92,630.86,628.26,56957300.00
2016-10-21,630.83,634.09,632.83,630.69,55951000.00
2016-10-22,633.14,658.20,657.29,632.85,78556496.00
2016-10-23,657.62,661.13,657.07,653.89,54474600.00
2016-10-24,657.16,657.25,653.76,652.59,62218200.00
2016-10-25,654.00,664.42,657.59,653.70,90378800.00
2016-10-26,657.68,679.73,678.30,657.68,88877104.00
2016-10-27,678.21,688.59,688.31,678.04,96105296.00
2016-10-28,688.00,690.44,689.65,684.16,81145504.00
2016-10-29,690.29,720.40,714.48,690.05,134760992.00
2016-10-30,714.12,714.12,701.86,696.47,100665000.00
2016-10-31,702.64,709.29,700.97,691.68,97064400.00
2016-11-01,701.34,736.45,729.79,701.34,130527000.00
2016-11-02,730.07,740.83,740.83,722.35,84865200.00
2016-11-03,742.35,745.77,688.70,678.16,172808000.00
2016-11-04,689.12,706.93,703.23,685.56,99907696.00
2016-11-05,703.53,707.51,703.42,697.74,53752300.00
2016-11-06,703.81,714.26,711.52,699.56,59902200.00
2016-11-07,710.74,710.74,703.13,699.90,65047100.00
2016-11-08,703.09,712.99,709.85,702.39,79660800.00
2016-11-09,709.83,740.05,723.27,708.61,132429000.00
2016-11-10,722.84,723.02,715.53,711.21,68807800.00
2016-11-11,715.55,718.32,716.41,714.41,63119700.00
2016-11-12,716.75,717.15,705.05,704.03,64622500.00
2016-11-13,705.20,705.26,702.03,687.32,80318096.00
2016-11-14,702.00,706.28,705.02,699.81,62993000.00
2016-11-15,705.79,715.72,711.62,705.26,72038496.00
2016-11-16,711.17,747.61,744.20,709.04,141294000.00
2016-11-17,744.88,755.65,740.98,739.51,108579000.00
2016-11-18,740.71,752.88,751.59,736.89,87363104.00
2016-11-19,751.83,756.24,751.62,744.47,110608000.00
2016-11-20,751.88,755.48,731.03,717.94,154116000.00
2016-11-21,731.27,741.72,739.25,730.51,60802400.00
2016-11-22,739.64,753.87,751.35,736.53,129906000.00
2016-11-23,751.74,752.25,744.59,738.92,76543800.00
2016-11-24,744.62,746.83,740.29,733.49,85919296.00
2016-11-25,740.44,741.65,741.65,734.59,67807600.00
2016-11-26,741.51,742.21,735.38,729.62,54962700.00
2016-11-27,735.44,739.02,732.03,731.09,52601800.00
2016-11-28,732.48,738.01,735.81,732.48,61888600.00
2016-11-29,736.33,737.47,735.60,734.56,68511104.00
2016-11-30,736.28,747.93,745.69,736.27,84070800.00
2016-12-01,746.05,758.28,756.77,746.05,80461904.00
2016-12-02,757.54,781.30,777.94,757.54,127605000.00
2016-12-03,778.25,778.25,771.16,764.86,69547296.00
2016-12-04,771.64,773.87,773.87,768.16,60557900.00
2016-12-05,773.39,773.47,758.70,751.71,106363000.00
2016-12-06,758.72,765.62,764.22,758.72,116218000.00
2016-12-07,764.21,771.54,768.13,759.75,96426096.00
2016-12-08,768.08,774.70,770.81,765.95,80111904.00
2016-12-09,769.94,774.53,772.79,769.65,68705296.00
2016-12-10,773.02,777.09,774.65,772.91,53843100.00
2016-12-11,774.75,774.80,769.73,765.41,57313400.00
2016-12-12,770.04,781.92,780.09,770.04,76571000.00
2016-12-13,780.65,788.46,780.56,777.96,81645600.00
2016-12-14,780.01,782.03,781.48,776.84,75979000.00
2016-12-15,780.07,781.43,778.09,777.80,81580096.00
2016-12-16,778.96,785.03,784.91,778.96,83608200.00
2016-12-17,785.17,792.51,790.83,784.86,78989800.00
2016-12-18,791.01,794.74,790.53,788.03,60524400.00
2016-12-19,790.69,793.61,792.71,790.32,74886400.00
2016-12-20,792.25,801.34,800.88,791.50,99629296.00
2016-12-21,800.64,834.28,834.28,799.41,155576000.00
2016-12-22,834.18,875.78,864.54,834.15,200027008.00
2016-12-23,864.89,925.12,921.98,864.68,275564000.00
2016-12-24,922.18,923.48,898.82,886.34,137727008.00
2016-12-25,899.65,899.65,896.18,862.42,143664992.00
2016-12-26,896.91,913.18,907.61,896.90,123771000.00
2016-12-27,908.35,940.05,933.20,904.26,167308000.00
2016-12-28,934.83,975.92,975.92,934.83,236630000.00
2016-12-29,975.12,979.40,973.50,954.50,199320000.00
2016-12-30,972.53,972.53,961.24,934.83,187474000.00
2016-12-31,960.63,963.74,963.74,947.24,99135104.00
2017-01-01,963.66,1003.08,998.33,958.70,147775008.00
2017-01-02,998.62,1031.39,1021.75,996.70,222184992.00
2017-01-03,1021.60,1044.08,1043.84,1021.60,185168000.00
2017-01-04,1044.40,1159.42,1154.73,1044.40,344945984.00
2017-01-05,1156.73,1191.10,1013.38,910.42,510199008.00
2017-01-06,1014.24,1046.81,902.20,883.94,351876000.00
2017-01-07,903.49,908.59,908.59,823.56,279550016.00
2017-01-08,908.17,942.72,911.20,887.25,158715008.00
2017-01-09,913.24,913.69,902.83,879.81,141876992.00
2017-01-10,902.44,914.87,907.68,901.06,115808000.00
2017-01-11,908.11,919.45,777.76,762.77,310928992.00
2017-01-12,775.18,826.25,804.83,755.76,222326000.00
2017-01-13,803.74,829.00,823.98,780.00,168968000.00
2017-01-14,825.14,835.09,818.41,812.46,93063296.00
2017-01-15,818.14,823.31,821.80,812.87,71013600.00
2017-01-16,821.78,834.53,831.53,820.27,82755200.00
2017-01-17,830.95,910.56,907.94,830.80,155095008.00
2017-01-18,909.37,917.50,886.62,858.30,225676992.00
2017-01-19,888.34,904.61,899.07,884.34,105625000.00
2017-01-20,898.17,899.40,895.03,887.01,86728400.00
2017-01-21,895.55,927.37,921.79,895.53,111158000.00
2017-01-22,922.21,937.53,924.67,897.56,116573000.00
2017-01-23,925.50,928.27,921.01,916.74,73588600.00
2017-01-24,910.68,924.15,892.69,892.29,111349000.00
2017-01-25,891.92,903.25,901.54,891.69,120831000.00
2017-01-26,902.40,919.33,917.59,902.22,131958000.00
2017-01-27,918.36,923.22,919.75,915.85,125594000.00
2017-01-28,919.81,923.91,921.59,919.81,68979600.00
2017-01-29,922.07,923.42,919.50,919.15,60851700.00
2017-01-30,920.15,923.05,920.38,919.47,78227296.00
2017-01-31,920.96,972.02,970.40,920.96,164582000.00
2017-02-01,970.94,989.11,989.02,970.74,150110000.00
2017-02-02,990.00,1013.52,1011.80,983.22,145820992.00
2017-02-03,1011.46,1033.87,1029.91,1008.79,201278000.00
2017-02-04,1031.33,1045.90,1042.90,1015.16,155064000.00
2017-02-05,1043.52,1043.63,1027.34,1022.37,114208000.00
2017-02-06,1028.40,1044.64,1038.15,1028.16,111762000.00
2017-02-07,1040.14,1061.93,1061.35,1040.14,146007008.00
2017-02-08,1062.32,1078.97,1063.07,1037.49,201855008.00
2017-02-09,1064.70,1088.99,994.38,953.34,407220000.00
2017-02-10,995.63,998.91,988.67,946.69,190452000.00
2017-02-11,988.90,1009.29,1004.45,982.83,102261000.00
2017-02-12,1003.52,1004.76,999.18,996.92,67530000.00
2017-02-13,998.89,1002.10,990.64,976.00,100607000.00
2017-02-14,991.73,1011.51,1004.55,986.47,137946000.00
2017-02-15,1006.21,1008.84,1007.48,1001.58,89759400.00
2017-02-16,1007.65,1033.37,1027.44,1007.65,122277000.00
2017-02-17,1026.12,1053.17,1046.21,1025.64,136474000.00
2017-02-18,1049.21,1061.10,1054.42,1046.96,99073504.00
2017-02-19,1054.76,1056.81,1047.87,1043.46,77423296.00
2017-02-20,1048.69,1080.49,1079.98,1041.69,109478000.00
2017-02-21,1079.28,1117.25,1115.30,1076.93,186868992.00
2017-02-22,1114.80,1125.39,1117.44,1100.55,136100000.00
2017-02-23,1117.27,1176.62,1166.72,1116.96,189454000.00
2017-02-24,1172.71,1200.39,1173.68,1131.96,330759008.00
2017-02-25,1170.41,1174.85,1143.84,1124.59,139960992.00
2017-02-26,1144.27,1167.47,1165.20,1130.20,116486000.00
2017-02-27,1163.78,1181.98,1179.97,1163.38,131570000.00
2017-02-28,1180.72,1193.25,1179.97,1171.82,184956000.00
2017-03-01,1180.04,1222.50,1222.50,1179.69,229056992.00
2017-03-02,1224.68,1262.13,1251.01,1215.62,368275008.00
2017-03-03,1250.71,1280.31,1274.99,1250.71,315739008.00
2017-03-04,1277.43,1279.40,1255.15,1230.51,183270000.00
2017-03-05,1254.29,1267.29,1267.12,1238.06,134127000.00
2017-03-06,1267.47,1276.00,1272.83,1264.60,153656992.00
2017-03-07,1273.21,1275.55,1223.54,1204.80,291256000.00
2017-03-08,1223.23,1232.16,1150.00,1148.08,332603008.00
2017-03-09,1150.35,1197.46,1188.49,1141.23,212283008.00
2017-03-10,1189.36,1270.47,1116.72,1077.25,563795968.00
2017-03-11,1116.32,1193.83,1175.83,1116.32,283320000.00
2017-03-12,1176.62,1226.98,1221.38,1175.36,227176000.00
2017-03-13,1221.78,1237.37,1231.92,1217.03,380276992.00
2017-03-14,1232.16,1244.81,1240.00,1220.72,245306000.00
2017-03-15,1240.16,1251.61,1249.61,1239.75,297804992.00
2017-03-16,1251.33,1257.98,1187.81,1152.44,638568000.00
2017-03-17,1180.16,1180.16,1100.23,1099.57,706598976.00
2017-03-18,1099.69,1114.07,973.82,957.66,621302016.00
2017-03-19,976.73,1069.91,1036.74,976.73,406648000.00
2017-03-20,1037.24,1063.03,1054.23,1036.68,286529984.00
2017-03-21,1055.36,1122.43,1120.54,1055.36,337391008.00
2017-03-22,1120.65,1120.65,1049.14,1014.21,380840992.00
2017-03-23,1050.05,1058.01,1038.59,1028.93,248540000.00
2017-03-24,1038.45,1040.47,937.52,934.36,491038016.00
2017-03-25,936.54,975.76,972.78,903.71,435803008.00
2017-03-26,974.02,1007.96,966.72,954.19,303668000.00
2017-03-27,972.05,1046.40,1045.77,971.98,372535008.00
2017-03-28,1044.58,1064.65,1047.15,1027.73,326332000.00
2017-03-29,1046.08,1055.13,1039.97,1015.88,298457984.00
2017-03-30,1042.21,1049.29,1026.43,1020.04,352968992.00
2017-03-31,1026.64,1074.92,1071.79,1026.64,447287008.00
2017-04-01,1071.71,1091.72,1080.50,1061.09,289633984.00
2017-04-02,1080.61,1107.59,1102.17,1075.45,514187008.00
2017-04-03,1102.95,1151.74,1143.81,1102.95,580444032.00
2017-04-04,1145.52,1156.44,1133.25,1120.52,436310016.00
2017-04-05,1134.14,1135.09,1124.78,1113.63,414784000.00
2017-04-06,1125.81,1188.37,1182.68,1125.81,511222016.00
2017-04-07,1178.94,1186.58,1176.90,1163.39,317022016.00
2017-04-08,1172.65,1184.98,1175.95,1162.58,209312000.00
2017-04-09,1176.57,1197.21,1187.87,1171.86,242343008.00
2017-04-10,1187.30,1190.34,1187.13,1179.04,215883008.00
2017-04-11,1187.46,1208.07,1205.01,1187.46,216182000.00
2017-04-12,1204.81,1207.14,1200.37,1196.76,288702016.00
2017-04-13,1201.02,1205.89,1169.28,1156.44,351968992.00
2017-04-14,1170.33,1190.80,1167.54,1159.79,254827008.00
2017-04-15,1167.30,1188.00,1172.52,1164.96,203559008.00
2017-04-16,1172.61,1187.22,1182.94,1172.61,183231008.00
2017-04-17,1183.25,1194.90,1193.91,1172.65,253206000.00
2017-04-18,1193.77,1217.57,1211.67,1193.77,270524000.00
